station,timeJ:,t090C:,t190C:,c0uS/cm:,c1uS/cm:,sal00:,sal11:,depSM:,density00:,fluroescence,sbeox0Mm/L:,sbeox0(%sat),v6:,upoly0:,latitude:,longitude:,prDM:,prDE:,flag:
C3,120.862569,10.3398,10.3386,3.72E+04,3.72E+04,33.7613,33.7473,89,1026.3324,6.98E-01,180.421,63.938,0,17.005499,36.79147,-121.89771,89.681,130.071,0.00E+00
C3,120.862586,10.3051,10.3042,3.72E+04,3.72E+04,33.7676,33.7529,90,1026.3479,5.75E-01,179.744,63.653,0,17.030967,36.79147,-121.89771,90.689,131.533,0.00E+00
C3,120.862606,10.3178,10.3188,3.72E+04,3.72E+04,33.7728,33.7585,91,1026.3543,5.05E-01,178.756,63.323,0,17.647516,36.79147,-121.89771,91.697,132.995,0.00E+00
C3,120.86262,10.3156,10.3154,3.72E+04,3.72E+04,33.7762,33.7619,92,1026.3619,4.33E-01,178.975,63.399,0,17.432407,36.79147,-121.89771,92.705,134.456,0.00E+00
C3,120.862648,10.3142,10.3114,3.72E+04,3.72E+04,33.7764,33.7624,93,1026.3668,5.05E-01,184.389,65.314,0,17.49724,36.79147,-121.89771,93.712,135.918,0.00E+00
C3,120.86268,10.3128,10.3131,3.72E+04,3.72E+04,33.781,33.7667,94,1026.3752,5.27E-01,184.669,65.414,0,17.681107,36.79147,-121.89771,94.72,137.38,0.00E+00
C3,120.862692,10.3113,10.3109,3.72E+04,3.72E+04,33.7842,33.7695,95,1026.3825,5.80E-01,185.059,65.551,0,17.59782,36.79147,-121.89771,95.728,138.842,0.00E+00
C3,120.862709,10.3072,10.3066,3.72E+04,3.72E+04,33.7865,33.7721,96,1026.3896,5.66E-01,186.88,66.191,0,17.370295,36.79147,-121.89771,96.736,140.304,0.00E+00
C3,120.862734,10.3034,10.3015,3.72E+04,3.72E+04,33.787,33.7727,97,1026.3952,5.90E-01,188.789,66.862,0,17.416852,36.79147,-121.89771,97.744,141.765,0.00E+00
C3,120.862758,10.2779,10.2775,3.72E+04,3.72E+04,33.7907,33.7759,98,1026.4071,5.95E-01,189.144,66.952,0,17.402175,36.79147,-121.89771,98.752,143.227,0.00E+00
C3,120.862776,10.2596,10.2587,3.72E+04,3.72E+04,33.7924,33.7781,99,1026.4161,6.23E-01,188.188,66.588,0,17.490756,36.79147,-121.89771,99.76,144.689,0.00E+00
C3,120.862794,10.2347,10.2319,3.72E+04,3.72E+04,33.7913,33.7786,100,1026.4242,5.65E-01,187.408,66.276,0,17.94225,36.79147,-121.89771,100.768,146.151,0.00E+00
C3,120.862825,10.1824,10.1669,3.71E+04,3.71E+04,33.7929,33.7795,101,1026.439,4.93E-01,183.754,64.912,0,17.954514,36.79147,-121.89771,101.776,147.613,0.00E+00
C3,120.862852,10.1108,10.1084,3.71E+04,3.70E+04,33.7984,33.785,102,1026.4602,5.75E-01,179.281,63.235,0,17.805418,36.79147,-121.89771,102.783,149.075,0.00E+00
C3,120.862861,10.0907,10.0892,3.70E+04,3.70E+04,33.8016,33.7878,103,1026.4706,5.67E-01,177.286,62.505,0,17.941193,36.79147,-121.89771,103.791,150.537,0.00E+00
C3,120.862874,10.0607,10.058,3.70E+04,3.70E+04,33.8052,33.7923,104,1026.4831,5.52E-01,175.595,61.87,0,18.31118,36.79147,-121.89771,104.799,151.999,0.00E+00
C3,120.862912,10.0738,10.086,3.70E+04,3.70E+04,33.8017,33.7854,105,1026.4828,4.96E-01,169.357,59.688,0,18.700475,36.79147,-121.89771,105.807,153.461,0.00E+00
C3,120.862933,10.0028,10.0003,3.70E+04,3.70E+04,33.8093,33.7959,106,1026.5054,4.85E-01,171.48,60.346,0,19.116289,36.79147,-121.89771,106.815,154.923,0.00E+00
C3,120.862955,9.9757,9.9773,3.70E+04,3.69E+04,33.8123,33.7977,107,1026.5169,4.34E-01,165.901,58.35,0,19.289138,36.79147,-121.89771,107.823,156.384,0.00E+00
C3,120.862966,9.9648,9.9645,3.69E+04,3.69E+04,33.8132,33.7992,108,1026.524,4.80E-01,163.322,57.429,0,19.285956,36.79147,-121.89771,108.831,157.846,0.00E+00
C3,120.86299,9.9599,9.9621,3.69E+04,3.69E+04,33.814,33.7992,109,1026.5301,4.34E-01,162.257,57.049,0,19.52122,36.79147,-121.89771,109.839,159.308,0.00E+00
C3,120.863013,9.9347,9.9339,3.69E+04,3.69E+04,33.8192,33.8051,110,1026.543,4.53E-01,163.637,57.504,0,20.010081,36.79147,-121.89771,110.847,160.77,0.00E+00
C3,120.863032,9.9232,9.9243,3.69E+04,3.69E+04,33.8236,33.8086,111,1026.5529,4.08E-01,163.971,57.609,0,20.090891,36.79147,-121.89771,111.855,162.232,0.00E+00
C3,120.863054,9.8913,9.8914,3.69E+04,3.69E+04,33.8295,33.815,112,1026.5675,4.20E-01,162.944,57.211,0,20.109182,36.79147,-121.89771,112.863,163.694,0.00E+00
C3,120.863082,9.8859,9.8903,3.69E+04,3.69E+04,33.8295,33.8143,113,1026.5729,4.32E-01,154.755,54.329,0,20.440849,36.79147,-121.89771,113.871,165.156,0.00E+00
C3,120.863116,9.876,9.8752,3.69E+04,3.69E+04,33.83,33.8165,114,1026.5796,3.85E-01,150.406,52.791,0,20.731382,36.79147,-121.89771,114.879,166.618,0.00E+00
C3,120.863124,9.859,9.8582,3.69E+04,3.69E+04,33.8332,33.8189,115,1026.5895,3.82E-01,151.21,53.055,0,21.053854,36.79147,-121.89771,115.887,168.08,0.00E+00
C3,120.863141,9.8615,9.8616,3.69E+04,3.69E+04,33.8321,33.8175,116,1026.5928,3.89E-01,150.802,52.914,0,21.205515,36.79147,-121.89771,116.895,169.542,0.00E+00
C3,120.863174,9.8624,9.8569,3.69E+04,3.69E+04,33.8312,33.8172,117,1026.5966,3.94E-01,148.853,52.231,0,21.936411,36.79147,-121.89771,117.903,171.004,0.00E+00
C3,120.863187,9.8112,9.8119,3.68E+04,3.68E+04,33.8334,33.8191,118,1026.6115,4.09E-01,149.731,52.481,0,21.46619,36.79147,-121.89771,118.911,172.466,0.00E+00
C3,120.86321,9.7964,9.7997,3.68E+04,3.68E+04,33.8335,33.8186,119,1026.6187,3.88E-01,149.052,52.226,0,21.300892,36.79147,-121.89771,119.919,173.928,0.00E+00
C3,120.863227,9.7589,9.7627,3.68E+04,3.68E+04,33.8376,33.8214,120,1026.6327,4.05E-01,148.339,51.935,0,21.33331,36.79147,-121.89771,120.927,175.39,0.00E+00
C3,120.863252,9.7214,9.7295,3.68E+04,3.68E+04,33.8488,33.8313,121,1026.6524,3.79E-01,148.157,51.833,0,22.060845,36.79147,-121.89771,121.935,176.852,0.00E+00
C3,120.863278,9.7046,9.7084,3.68E+04,3.67E+04,33.8524,33.8369,122,1026.6625,3.56E-01,144.382,50.495,0,21.883456,36.79147,-121.89771,122.943,178.314,0.00E+00
C3,120.863296,9.6769,9.6759,3.67E+04,3.67E+04,33.8591,33.845,123,1026.677,3.55E-01,142.701,49.879,0,21.833355,36.79147,-121.89771,123.951,179.776,0.00E+00
C3,120.863315,9.6462,9.6473,3.67E+04,3.67E+04,33.864,33.8494,124,1026.6906,3.53E-01,144.226,50.379,0,22.013964,36.79147,-121.89771,124.959,181.238,0.00E+00
C3,120.863337,9.5875,9.5999,3.67E+04,3.67E+04,33.8729,33.8565,125,1026.7118,4.04E-01,142.222,49.619,0,23.076205,36.79147,-121.89771,125.967,182.7,0.00E+00
C3,120.863356,9.5301,9.5304,3.66E+04,3.66E+04,33.881,33.8669,126,1026.7323,3.32E-01,132.88,46.304,0,22.829898,36.79147,-121.89771,126.975,184.162,0.00E+00
C3,120.863376,9.4884,9.4949,3.66E+04,3.66E+04,33.8874,33.8714,127,1026.7488,3.52E-01,129.624,45.129,0,23.30953,36.79147,-121.89771,127.983,185.624,0.00E+00
C3,120.863403,9.4512,9.4592,3.66E+04,3.65E+04,33.8897,33.8746,128,1026.7614,3.20E-01,129.544,45.065,0,23.505724,36.79147,-121.89771,128.991,187.086,0.00E+00
C3,120.863419,9.3369,9.3363,3.65E+04,3.65E+04,33.9087,33.8958,129,1026.7997,3.48E-01,131.118,45.504,0,23.875682,36.79147,-121.89771,129.999,188.548,0.00E+00
C3,120.863438,9.3356,9.3458,3.65E+04,3.65E+04,33.909,33.8929,130,1026.8047,3.06E-01,128.809,44.702,0,24.262834,36.79147,-121.89771,131.008,190.01,0.00E+00
C3,120.863468,9.2718,9.2754,3.64E+04,3.64E+04,33.9184,33.9025,131,1026.8271,2.59E-01,122.434,42.432,0,25.050037,36.79147,-121.89771,132.016,191.472,0.00E+00
C3,120.86349,9.1343,9.1341,3.63E+04,3.63E+04,33.9396,33.9256,132,1026.8707,2.41E-01,121.945,42.141,0,25.238012,36.79147,-121.89771,133.024,192.934,0.00E+00
C3,120.86351,9.1137,9.114,3.63E+04,3.63E+04,33.9408,33.927,133,1026.8796,2.33E-01,113.675,39.265,0,25.579331,36.79147,-121.89771,134.032,194.397,0.00E+00
C3,120.863526,9.1077,9.1078,3.63E+04,3.63E+04,33.9416,33.9277,134,1026.8858,2.21E-01,110.452,38.147,0,26.15112,36.79147,-121.89771,135.04,195.859,0.00E+00
C3,120.863547,9.0933,9.0927,3.63E+04,3.63E+04,33.9434,33.9294,135,1026.894,1.98E-01,109.379,37.765,0,26.963064,36.79147,-121.89771,136.048,197.321,0.00E+00
C3,120.863567,9.0928,9.0928,3.63E+04,3.63E+04,33.9429,33.9287,136,1026.8983,1.93E-01,109.283,37.731,0,26.811412,36.79147,-121.89771,137.056,198.783,0.00E+00
C3,120.863596,9.0899,9.0913,3.63E+04,3.63E+04,33.9429,33.9284,137,1026.9033,2.04E-01,109.439,37.783,0,26.668771,36.79147,-121.89771,138.064,200.245,0.00E+00
C3,120.863612,9.0884,9.0874,3.63E+04,3.63E+04,33.9429,33.9289,138,1026.9082,1.90E-01,109.69,37.868,0,26.832391,36.79147,-121.89771,139.072,201.707,0.00E+00
C3,120.863624,9.0856,9.0848,3.63E+04,3.63E+04,33.9431,33.9291,139,1026.9134,2.00E-01,109.769,37.893,0,26.997874,36.79147,-121.89771,140.08,203.169,0.00E+00
C3,120.863664,9.0987,9.101,3.63E+04,3.63E+04,33.9407,33.926,140,1026.9139,1.88E-01,109.527,37.82,0,27.163071,36.79147,-121.89771,141.089,204.632,0.00E+00
C3,120.863678,9.0542,9.0536,3.63E+04,3.62E+04,33.9474,33.9342,141,1026.9309,1.95E-01,109.666,37.832,0,27.3368,36.79147,-121.89771,142.097,206.094,0.00E+00
C3,120.863705,9.0672,9.0639,3.63E+04,3.62E+04,33.9458,33.9319,142,1026.9322,1.93E-01,108.894,37.576,0,27.352817,36.79147,-121.89771,143.105,207.556,0.00E+00
C3,120.863721,9.018,9.0189,3.62E+04,3.62E+04,33.954,33.9396,143,1026.9512,2.04E-01,107.206,36.956,0,27.337942,36.79147,-121.89771,144.113,209.018,0.00E+00
C3,120.863735,9.0035,9.0032,3.62E+04,3.62E+04,33.9563,33.942,144,1026.9598,1.90E-01,108.11,37.256,0,27.383074,36.79147,-121.89771,145.121,210.48,0.00E+00
C3,120.86375,8.9879,8.9871,3.62E+04,3.62E+04,33.9586,33.9446,145,1026.9687,1.87E-01,106.108,36.554,0,27.484055,36.79147,-121.89771,146.129,211.942,0.00E+00
C3,120.863788,8.9924,8.9945,3.62E+04,3.62E+04,33.9577,33.9427,146,1026.9718,1.79E-01,101.594,35.002,0,27.899309,36.79147,-121.89771,147.137,213.405,0.00E+00
C3,120.863809,8.9719,8.9712,3.62E+04,3.62E+04,33.9615,33.9475,147,1026.9828,1.50E-01,102.455,35.283,0,28.016699,36.79147,-121.89771,148.146,214.867,0.00E+00
C3,120.86382,8.9658,8.9651,3.62E+04,3.62E+04,33.9628,33.9487,148,1026.9893,1.48E-01,101.881,35.082,0,27.946279,36.79147,-121.89771,149.154,216.329,0.00E+00
C3,120.863854,8.9704,8.9671,3.62E+04,3.62E+04,33.9613,33.9481,149,1026.992,1.84E-01,96.647,33.282,0,28.125473,36.79147,-121.89771,150.162,217.791,0.00E+00
C3,120.863868,8.9402,8.9403,3.62E+04,3.62E+04,33.9674,33.9531,150,1027.0062,1.77E-01,98.635,33.946,0,28.301629,36.79147,-121.89771,151.17,219.253,0.00E+00
C3,120.863884,8.9191,8.9198,3.62E+04,3.61E+04,33.9707,33.9562,151,1027.0167,1.68E-01,98.227,33.79,0,28.343415,36.79147,-121.89771,152.178,220.716,0.00E+00
C3,120.863917,8.9267,8.9345,3.62E+04,3.62E+04,33.9692,33.9529,152,1027.0189,1.58E-01,92.619,31.866,0,28.554424,36.79147,-121.89771,153.186,222.178,0.00E+00
C3,120.86394,8.8781,8.8784,3.61E+04,3.61E+04,33.9759,33.962,153,1027.0366,1.55E-01,94.01,32.311,0,28.638472,36.79147,-121.89771,154.194,223.64,0.00E+00
C3,120.863951,8.8408,8.8406,3.61E+04,3.61E+04,33.9823,33.9687,154,1027.0521,1.67E-01,94.25,32.368,0,28.48884,36.79147,-121.89771,155.203,225.102,0.00E+00
C3,120.863963,8.8317,8.8313,3.61E+04,3.61E+04,33.9837,33.9699,155,1027.0592,1.67E-01,93.199,32.001,0,28.48737,36.79147,-121.89771,156.211,226.565,0.00E+00
C3,120.864002,8.8594,8.8562,3.61E+04,3.61E+04,33.9792,33.965,156,1027.0558,1.34E-01,91.782,31.533,0,28.962258,36.79147,-121.89771,157.219,228.027,0.00E+00
C3,120.864024,8.822,8.8198,3.61E+04,3.61E+04,33.9839,33.9705,157,1027.0701,1.54E-01,93.24,32.008,0,29.049629,36.79147,-121.89771,158.227,229.489,0.00E+00
C3,120.864042,8.8116,8.8166,3.61E+04,3.61E+04,33.9857,33.9706,158,1027.0778,1.49E-01,92.814,31.855,0,29.003971,36.79147,-121.89771,159.236,230.951,0.00E+00
C3,120.864056,8.7998,8.7995,3.61E+04,3.61E+04,33.9868,33.9729,159,1027.0851,1.54E-01,92.54,31.753,0,29.013804,36.79147,-121.89771,160.244,232.414,0.00E+00
C3,120.864085,8.8138,8.8107,3.61E+04,3.61E+04,33.9846,33.9708,160,1027.0857,1.44E-01,92.704,31.819,0,29.536023,36.79147,-121.89771,161.252,233.876,0.00E+00
C3,120.864115,8.79,8.8009,3.61E+04,3.61E+04,33.9876,33.9712,161,1027.0964,1.34E-01,92.774,31.827,0,29.605186,36.79147,-121.89771,162.26,235.338,0.00E+00
C3,120.864127,8.7785,8.7793,3.61E+04,3.60E+04,33.9892,33.9748,162,1027.1041,1.45E-01,92.704,31.795,0,29.495453,36.79147,-121.89771,163.268,236.801,0.00E+00
C3,120.864149,8.7746,8.7733,3.60E+04,3.60E+04,33.9895,33.9751,163,1027.1095,1.42E-01,93.466,32.053,0,29.485443,36.79147,-121.89771,164.277,238.263,0.00E+00
C3,120.864161,8.7631,8.7617,3.60E+04,3.60E+04,33.9909,33.9768,164,1027.1171,1.47E-01,93.807,32.162,0,29.579654,36.79147,-121.89771,165.285,239.725,0.00E+00
C3,120.864215,8.787,8.7873,3.61E+04,3.60E+04,33.987,33.9724,165,1027.1147,1.27E-01,94.548,32.433,0,29.377578,36.79147,-121.89771,166.293,241.188,0.00E+00
C3,120.864228,8.7466,8.7451,3.60E+04,3.60E+04,33.9937,33.9799,166,1027.131,1.42E-01,94.113,32.256,0,29.194218,36.79147,-121.89771,167.301,242.65,0.00E+00
C3,120.864236,8.732,8.7346,3.60E+04,3.60E+04,33.9962,33.9818,167,1027.1398,1.37E-01,93.708,32.107,0,29.374548,36.79147,-121.89771,168.31,244.112,0.00E+00
C3,120.86425,8.7293,8.7323,3.60E+04,3.60E+04,33.9967,33.9817,168,1027.1453,1.36E-01,93.658,32.088,0,29.671065,36.79147,-121.89771,169.318,245.575,0.00E+00
C3,120.864283,8.7244,8.7331,3.60E+04,3.60E+04,33.9973,33.9814,169,1027.1511,1.25E-01,94.173,32.261,0,29.757033,36.79147,-121.89771,170.326,247.037,0.00E+00
C3,120.864306,8.7173,8.7165,3.60E+04,3.60E+04,33.9982,33.9842,170,1027.1575,1.32E-01,94.079,32.224,0,29.877937,36.79147,-121.89771,171.334,248.499,0.00E+00
C3,120.864325,8.7035,8.7037,3.60E+04,3.60E+04,34.0011,33.9863,171,1027.1666,1.20E-01,93.737,32.098,0,29.480393,36.79147,-121.89771,172.343,249.962,0.00E+00
C3,120.864353,8.6943,8.694,3.60E+04,3.60E+04,34.0022,33.988,172,1027.1735,1.25E-01,92.94,31.819,0,30.058602,36.79147,-121.89771,173.351,251.424,0.00E+00
C3,120.864371,8.677,8.6765,3.60E+04,3.60E+04,34.0053,33.9909,173,1027.1832,1.20E-01,92.628,31.7,0,29.903854,36.79147,-121.89771,174.359,252.886,0.00E+00
C3,120.86439,8.671,8.6703,3.60E+04,3.60E+04,34.006,33.9919,174,1027.1893,1.34E-01,92.336,31.596,0,29.8865,36.79147,-121.89771,175.367,254.349,0.00E+00
C3,120.864403,8.6633,8.6626,3.60E+04,3.60E+04,34.0072,33.9929,175,1027.196,1.19E-01,91.746,31.389,0,30.023341,36.79147,-121.89771,176.376,255.811,0.00E+00
C3,120.864433,8.6676,8.6665,3.60E+04,3.60E+04,34.0062,33.992,176,1027.1992,1.11E-01,91.236,31.218,0,30.162749,36.79147,-121.89771,177.384,257.274,0.00E+00
C3,120.864467,8.6622,8.6623,3.60E+04,3.60E+04,34.0069,33.9926,177,1027.2052,1.10E-01,91.549,31.321,0,30.158326,36.79147,-121.89771,178.392,258.736,0.00E+00
C3,120.864478,8.6412,8.6403,3.60E+04,3.59E+04,34.0104,33.9964,178,1027.2158,1.10E-01,91.613,31.329,0,30.154553,36.79147,-121.89771,179.401,260.198,0.00E+00
C3,120.86449,8.6258,8.6251,3.59E+04,3.59E+04,34.0132,33.9991,179,1027.225,1.15E-01,91.606,31.317,0,30.365829,36.79147,-121.89771,180.409,261.661,0.00E+00
C3,120.864522,8.6354,8.6353,3.60E+04,3.59E+04,34.0111,33.9965,180,1027.2264,1.12E-01,89.314,30.539,0,30.511882,36.79147,-121.89771,181.417,263.123,0.00E+00
C3,120.86455,8.6197,8.6198,3.59E+04,3.59E+04,34.013,33.9991,181,1027.235,1.10E-01,89.714,30.665,0,30.595355,36.79147,-121.89771,182.426,264.586,0.00E+00
C3,120.864561,8.5867,8.5858,3.59E+04,3.59E+04,34.0191,34.0052,182,1027.2496,1.15E-01,90.318,30.85,0,30.590609,36.79147,-121.89771,183.434,266.048,0.00E+00
C3,120.864579,8.5535,8.5534,3.59E+04,3.59E+04,34.0237,34.0092,183,1027.263,1.18E-01,89.408,30.518,0,30.455352,36.79147,-121.89771,184.442,267.511,0.00E+00
C3,120.864596,8.5349,8.5352,3.59E+04,3.59E+04,34.0257,34.0114,184,1027.2721,1.09E-01,87.561,29.876,0,30.710411,36.79147,-121.89771,185.451,268.973,0.00E+00
C3,120.864643,8.5373,8.5447,3.59E+04,3.59E+04,34.0244,34.0086,185,1027.2752,1.10E-01,86.439,29.494,0,31.281313,36.79147,-121.89771,186.459,270.436,0.00E+00
C3,120.864655,8.4899,8.4902,3.58E+04,3.58E+04,34.032,34.0179,186,1027.2933,1.11E-01,87.23,29.734,0,31.102535,36.79147,-121.89771,187.467,271.898,0.00E+00
C3,120.864674,8.4636,8.4627,3.58E+04,3.58E+04,34.0344,34.0204,187,1027.3038,1.09E-01,86.273,29.391,0,31.030414,36.79147,-121.89771,188.476,273.361,0.00E+00
C3,120.864693,8.4537,8.4555,3.58E+04,3.58E+04,34.0349,34.0204,188,1027.3104,1.08E-01,85.425,29.096,0,30.965538,36.79147,-121.89771,189.484,274.823,0.00E+00
C3,120.864725,8.4482,8.4502,3.58E+04,3.58E+04,34.0339,34.0198,189,1027.315,1.02E-01,85.879,29.246,0,30.856717,36.79147,-121.89771,190.492,276.286,0.00E+00
C3,120.864737,8.4196,8.4191,3.58E+04,3.58E+04,34.0371,34.0232,190,1027.3266,1.06E-01,86.037,29.282,0,31.062498,36.79147,-121.89771,191.501,277.748,0.00E+00
C3,120.864762,8.4166,8.418,3.58E+04,3.58E+04,34.037,34.0226,191,1027.3315,1.05E-01,86.104,29.303,0,31.361857,36.79147,-121.89771,192.509,279.211,0.00E+00
C3,120.864798,8.4163,8.4148,3.58E+04,3.58E+04,34.0371,34.0229,192,1027.3363,1.04E-01,86.473,29.429,0,31.39016,36.79147,-121.89771,193.518,280.673,0.00E+00
C3,120.864813,8.4057,8.4053,3.58E+04,3.58E+04,34.0384,34.0238,193,1027.3435,1.01E-01,86.125,29.303,0,31.38218,36.79147,-121.89771,194.526,282.136,0.00E+00
C3,120.864829,8.3912,8.3913,3.58E+04,3.57E+04,34.0376,34.0234,194,1027.3497,1.03E-01,85.806,29.185,0,31.31411,36.79147,-121.89771,195.534,283.598,0.00E+00
C3,120.864856,8.3932,8.3941,3.58E+04,3.57E+04,34.037,34.0225,195,1027.3536,1.07E-01,86.675,29.482,0,31.640637,36.79147,-121.89771,196.543,285.061,0.00E+00
C3,120.86489,8.3919,8.3929,3.58E+04,3.57E+04,34.0368,34.0228,196,1027.3582,1.07E-01,87.857,29.883,0,31.5878,36.79147,-121.89771,197.551,286.523,0.00E+00
C3,120.864903,8.3876,8.3876,3.58E+04,3.57E+04,34.0371,34.0227,197,1027.3637,1.03E-01,87.216,29.662,0,31.561552,36.79147,-121.89771,198.559,287.986,0.00E+00
C3,120.864925,8.3863,8.3858,3.58E+04,3.57E+04,34.0388,34.0244,198,1027.3698,1.05E-01,87.015,29.593,0,31.611942,36.79147,-121.89771,199.568,289.448,0.00E+00
C3,120.864938,8.384,8.3831,3.58E+04,3.57E+04,34.0441,34.0298,199,1027.3789,1.05E-01,87.396,29.722,0,31.717617,36.79147,-121.89771,200.576,290.911,0.00E+00
C3,120.864982,8.3881,8.3879,3.58E+04,3.57E+04,34.0421,34.0269,200,1027.3813,1.04E-01,83.764,28.49,0,31.214633,36.79147,-121.89771,201.584,292.374,0.00E+00
C3,120.865008,8.3714,8.3711,3.58E+04,3.57E+04,34.0496,34.0351,201,1027.3944,1.07E-01,85.995,29.239,0,31.508203,36.79147,-121.89771,202.593,293.836,0.00E+00
C3,120.86514,8.362,8.3601,3.57E+04,3.57E+04,34.0506,34.0359,202,1027.4011,9.94E-02,80.6,27.398,0,31.948953,36.79147,-121.89771,203.601,295.299,0.00E+00
C3,120.865197,8.3818,8.3824,3.58E+04,3.57E+04,34.0446,34.0296,201,1027.3888,1.00E-01,78.624,26.738,0,32.260677,36.79147,-121.89771,202.593,293.836,0.00E+00
C4,120.897551,13.293,13.2882,3.95E+04,3.96E+04,33.3493,33.4011,1,1025.0604,2.50E-01,288.605,108.558,0,-6.4168328,36.79586,-121.87892,1.007,1.461,0.00E+00
C4,120.89763,13.2758,13.2725,3.96E+04,3.94E+04,33.4534,33.3053,2,1025.1489,4.24E-01,301.837,113.57,0,-5.0732666,36.79586,-121.87892,2.015,2.922,0.00E+00
C4,120.89767,13.2723,13.2693,3.94E+04,3.95E+04,33.3133,33.3262,3,1025.0458,7.01E-01,311.748,117.189,0,-5.0866833,36.79586,-121.87892,3.023,4.384,0.00E+00
C4,120.897723,13.176,13.1937,3.95E+04,3.95E+04,33.4185,33.3973,4,1025.1509,8.01E-01,263.691,98.997,0,-5.1003059,36.79586,-121.87892,4.03,5.845,0.00E+00
C4,120.898898,13.0824,13.0882,3.95E+04,3.95E+04,33.5237,33.4994,5,1025.2555,8.08E-01,308.712,115.747,0,-4.9945543,36.79586,-121.87892,5.037,7.306,0.00E+00
C4,120.898951,13.012,13.0149,3.94E+04,3.94E+04,33.5266,33.5119,6,1025.2763,8.92E-01,305.535,114.391,0,-5.1518597,36.79586,-121.87892,6.045,8.767,0.00E+00
C4,120.898997,12.8561,12.8591,3.93E+04,3.93E+04,33.533,33.521,7,1025.3165,9.31E-01,305.451,113.997,0,-5.1661818,36.79586,-121.87892,7.052,10.228,0.00E+00
C4,120.899021,12.8603,12.8581,3.93E+04,3.93E+04,33.5319,33.5174,8,1025.3193,9.93E-01,299.879,111.925,0,-4.8160528,36.79586,-121.87892,8.06,11.689,0.00E+00
C4,120.899044,12.6213,12.627,3.91E+04,3.91E+04,33.532,33.5291,9,1025.3707,1.02E+00,299.4,111.195,0,-4.7422276,36.79586,-121.87892,9.067,13.151,0.00E+00
C4,120.899066,12.5886,12.5798,3.91E+04,3.90E+04,33.5389,33.5233,10,1025.3869,1.21E+00,293.494,108.929,0,-4.1415788,36.79586,-121.87892,10.075,14.612,0.00E+00
C4,120.899093,12.3048,12.3411,3.88E+04,3.88E+04,33.5514,33.5321,11,1025.4558,1.26E+00,291.209,107.455,0,-3.7869755,36.79586,-121.87892,11.082,16.073,0.00E+00
C4,120.899117,12.096,12.1034,3.86E+04,3.86E+04,33.566,33.5518,12,1025.5116,1.14E+00,283.417,104.135,0,-3.8320611,36.79586,-121.87892,12.09,17.534,0.00E+00
C4,120.899138,12.0839,12.087,3.86E+04,3.86E+04,33.5645,33.5505,13,1025.5173,1.39E+00,269.844,99.121,0,-2.8144325,36.79586,-121.87892,13.097,18.996,0.00E+00
C4,120.899165,12.0153,12.0251,3.86E+04,3.85E+04,33.5697,33.5545,14,1025.5388,1.78E+00,265.217,97.284,0,-1.320225,36.79586,-121.87892,14.104,20.457,0.00E+00
C4,120.899193,11.9479,11.9501,3.85E+04,3.85E+04,33.5673,33.5534,15,1025.5542,1.57E+00,262.333,96.089,0,-0.3058131,36.79586,-121.87892,15.112,21.918,0.00E+00
C4,120.899216,11.8813,11.8816,3.84E+04,3.84E+04,33.566,33.5534,16,1025.5703,1.66E+00,260.636,95.333,0,0.0168509,36.79586,-121.87892,16.12,23.379,0.00E+00
C4,120.89924,11.8654,11.8733,3.84E+04,3.84E+04,33.5661,33.5521,17,1025.5778,2.04E+00,258.71,94.597,0,1.4075946,36.79586,-121.87892,17.127,24.841,0.00E+00
C4,120.899265,11.8616,11.8683,3.84E+04,3.84E+04,33.5646,33.5511,18,1025.5819,2.01E+00,255.969,93.586,0,1.5697081,36.79586,-121.87892,18.135,26.302,0.00E+00
C4,120.899295,11.8345,11.8291,3.84E+04,3.84E+04,33.5643,33.5525,19,1025.5913,2.10E+00,254.549,93.014,0,1.5146317,36.79586,-121.87892,19.142,27.763,0.00E+00
C4,120.89931,11.78,11.78,3.83E+04,3.83E+04,33.5681,33.5539,20,1025.6089,2.02E+00,254.847,93.018,0,1.4419133,36.79586,-121.87892,20.15,29.224,0.00E+00
C4,120.899339,11.7492,11.7612,3.83E+04,3.83E+04,33.5702,33.5551,21,1025.6209,2.25E+00,248.309,90.574,0,2.7219727,36.79586,-121.87892,21.157,30.686,0.00E+00
C4,120.89937,11.7289,11.7479,3.83E+04,3.83E+04,33.5716,33.5563,22,1025.6303,2.99E+00,245.393,89.473,0,2.5856717,36.79586,-121.87892,22.165,32.147,0.00E+00
C4,120.899389,11.715,11.7145,3.83E+04,3.83E+04,33.5729,33.5595,23,1025.6384,2.81E+00,244.801,89.232,0,2.453737,36.79586,-121.87892,23.172,33.608,0.00E+00
C4,120.899404,11.7056,11.7055,3.83E+04,3.83E+04,33.5752,33.5613,24,1025.6465,2.71E+00,244.843,89.231,0,3.0572862,36.79586,-121.87892,24.18,35.07,0.00E+00
C4,120.899443,11.7096,11.708,3.83E+04,3.83E+04,33.5741,33.5602,25,1025.6494,2.65E+00,243.791,88.854,0,3.8098924,36.79586,-121.87892,25.187,36.531,0.00E+00
C4,120.899465,11.6952,11.6947,3.83E+04,3.83E+04,33.576,33.562,26,1025.6581,2.71E+00,244.326,89.023,0,3.7865396,36.79586,-121.87892,26.195,37.992,0.00E+00
